,avg_price_per_room,price_id,booking_details_id
2225,112.9,2125,2421
2226,180.2,2126,2422
2227,180.2,2126,5499
2228,55.24,2127,2423
2229,207.64,2128,2424
2230,130.68,2129,2427
2231,79.43,2130,2428
2232,91.7,2131,2429
2233,81.3,2132,2430
2234,81.3,2132,4895
2235,99.71,2133,2431
2236,99.71,2133,4915
2237,116.23,2134,2432
2238,138.6,2135,2434
2239,138.6,2135,3189
2240,138.6,2135,4510
2241,85.32,2136,2435
2242,91.44,2137,2436
2243,66.25,2138,2437
2244,92.67,2139,2438
2245,92.67,2139,4929
2246,130.14,2140,2439
2247,80.2,2141,2440
2248,80.2,2141,3384
2249,110.97,2142,2442
2250,110.97,2142,2624
2251,94.51,2143,2443
2252,94.51,2143,2515
2253,152.81,2144,2444
2254,79.29,2145,2445
2255,103.2,2146,2446
2256,198.0,2147,2447
2257,198.0,2147,3230
2258,69.58,2148,2449
2259,126.64,2149,2450
2260,306.0,2150,2452
2261,69.01,2151,2453
2262,115.94,2152,2454
2263,115.94,2152,5033
2264,93.67,2153,2455
2265,93.67,2153,5032
2266,93.67,2153,6292
2267,142.83,2154,2456
2268,138.57,2155,2458
2269,57.59,2156,2459
2270,154.5,2157,2460
2271,154.5,2157,4661
2272,154.5,2157,6352
2273,154.5,2157,6412
2274,85.17,2158,2461
2275,103.72,2159,2462
2276,85.33,2160,2463
2277,186.3,2161,2464
2278,186.3,2161,4611
2279,186.3,2161,5131
2280,125.27,2162,2465
2281,49.59,2163,2468
2282,74.88,2164,2470
2283,75.2,2165,2471
2284,50.6,2166,2472
2285,82.17,2167,2473
2286,80.24,2168,2474
2287,143.0,2169,2475
2288,143.0,2169,2813
2289,143.0,2169,5583
2290,67.09,2170,2476
2291,87.53,2171,2477
2292,87.67,2172,2478
2293,97.82,2173,2480
2294,169.33,2174,2481
2295,129.8,2175,2483
2296,202.88,2176,2484
2297,65.29,2177,2486
2298,65.29,2177,2962
2299,122.55,2178,2488
2300,113.62,2179,2489
2301,113.62,2179,4213
2302,87.98,2180,2491
2303,90.33,2181,2492
2304,168.1,2182,2495
2305,71.22,2183,2496
2306,71.22,2183,2608
2307,99.95,2184,2497
2308,143.44,2185,2499
2309,106.33,2186,2500
2310,152.2,2187,2502
2311,152.2,2187,5834
2312,81.09,2188,2503
2313,81.09,2188,5358
2314,120.7,2189,2504
2315,120.7,2189,2559
2316,120.7,2189,5001
2317,88.77,2190,2506
2318,88.77,2190,2932
2319,88.77,2190,3083
2320,68.69,2191,2508
2321,117.73,2192,2509
2322,117.73,2192,3553
2323,106.59,2193,2510
2324,194.0,2194,2511
2325,194.0,2194,3299
2326,75.44,2195,2512
2327,139.95,2196,2513
2328,139.95,2196,2534
2329,139.95,2196,2578
2330,62.57,2197,2514
2331,137.52,2198,2516
2332,82.35,2199,2517
2333,82.35,2199,5337
2334,82.35,2199,5775
2335,83.3,2200,2518
2336,83.3,2200,5910
2337,108.5,2201,2519
2338,108.5,2201,6529
2339,75.54,2202,2520
2340,83.16,2203,2521
2341,83.16,2203,6317
2342,209.7,2204,2523
2343,107.53,2205,2524
2344,180.3,2206,2525
2345,123.75,2207,2526
2346,123.75,2207,2751
2347,83.38,2208,2528
2348,126.45,2209,2529
2349,90.07,2210,2531
2350,49.58,2211,2532
2351,63.06,2212,2533
2352,155.25,2213,2535
2353,155.25,2213,4229
2354,104.64,2214,2536
2355,75.43,2215,2537
2356,102.1,2216,2538
2357,192.67,2217,2540
2358,111.67,2218,2541
2359,95.95,2219,2542
2360,95.95,2219,5317
2361,88.12,2220,2543
2362,110.75,2221,2544
2363,107.03,2222,2545
2364,107.03,2222,5626
2365,107.64,2223,2546
2366,114.73,2224,2547
2367,114.73,2224,4803
2368,83.55,2225,2549
2369,83.55,2225,4660
2370,141.5,2226,2550
2371,141.5,2226,4802
2372,59.14,2227,2551
2373,96.62,2228,2552
2374,95.82,2229,2554
2375,95.82,2229,5747
2376,136.44,2230,2555
2377,62.2,2231,2556
2378,90.88,2232,2560
2379,138.05,2233,2561
2380,138.05,2233,6229
2381,82.65,2234,2562
2382,194.8,2235,2566
2383,120.42,2236,2569
2384,60.29,2237,2570
2385,87.03,2238,2571
2386,63.6,2239,2573
2387,178.2,2240,2574
2388,98.6,2241,2575
2389,207.63,2242,2576
2390,159.5,2243,2579
2391,100.16,2244,2581
2392,90.86,2245,2582
2393,66.49,2246,2587
2394,81.2,2247,2588
2395,129.56,2248,2589
2396,263.55,2249,2590
2397,83.61,2250,2591
2398,83.61,2250,5630
2399,106.75,2251,2592
2400,106.75,2251,4376
2401,94.56,2252,2594
2402,212.86,2253,2595
2403,91.12,2254,2596
2404,91.12,2254,5892
2405,177.62,2255,2597
2406,170.17,2256,2598
2407,83.47,2257,2600
2408,81.31,2258,2601
2409,131.33,2259,2602
2410,131.33,2259,6283
2411,139.6,2260,2603
2412,139.6,2260,2720
2413,139.6,2260,6398
2414,160.65,2261,2604
2415,160.65,2261,2662
2416,95.83,2262,2605
2417,73.35,2263,2606
2418,73.35,2263,3857
2419,78.2,2264,2607
2420,78.2,2264,3875
2421,86.25,2265,2609
2422,163.8,2266,2610
2423,163.8,2266,2955
2424,105.75,2267,2612
2425,190.58,2268,2614
2426,129.81,2269,2616
2427,139.57,2270,2617
2428,123.55,2271,2618
2429,76.75,2272,2620
2430,72.26,2273,2621
2431,89.92,2274,2622
2432,89.92,2274,2910
2433,136.75,2275,2625
2434,76.8,2276,2626
2435,59.28,2277,2627
2436,65.49,2278,2628
2437,65.49,2278,3266
2438,64.8,2279,2629
2439,64.8,2279,2752
2440,64.8,2279,6307
2441,151.67,2280,2630
2442,56.0,2281,2631
2443,56.0,2281,3173
2444,104.39,2282,2633
2445,94.8,2283,2635
2446,94.8,2283,6150
2447,260.5,2284,2636
2448,89.32,2285,2637
2449,89.32,2285,3897
2450,232.33,2286,2640
2451,127.44,2287,2641
2452,127.44,2287,5344
2453,137.34,2288,2643
2454,137.34,2288,3658
2455,99.78,2289,2644
2456,81.08,2290,2646
2457,81.08,2290,2796
2458,175.56,2291,2647
2459,67.87,2292,2648
2460,80.39,2293,2651
2461,80.39,2293,5161
2462,73.37,2294,2652
2463,73.37,2294,5933
2464,99.5,2295,2653
2465,99.5,2295,3406
2466,99.5,2295,4690
2467,103.84,2296,2654
2468,103.84,2296,3234
2469,148.26,2297,2655
2470,162.45,2298,2656
2471,162.45,2298,5951
2472,162.45,2298,6461
2473,145.35,2299,2658
2474,145.35,2299,2956
2475,166.9,2300,2659
2476,58.94,2301,2660
2477,120.53,2302,2661
2478,79.56,2303,2663
2479,79.56,2303,2734
2480,79.56,2303,6030
2481,79.56,2303,6114
2482,123.5,2304,2664
2483,123.5,2304,3118
2484,123.5,2304,3260
2485,158.0,2305,2665
2486,158.0,2305,3511
2487,158.0,2305,4195
2488,158.0,2305,5271
2489,88.73,2306,2666
2490,134.73,2307,2667
2491,161.0,2308,2668
2492,161.0,2308,2966
2493,161.0,2308,3645
2494,161.0,2308,5609
2495,128.99,2309,2670
2496,90.97,2310,2671
2497,59.84,2311,2673
2498,115.04,2312,2675
2499,115.04,2312,3107
2500,90.78,2313,2676
2501,35.2,2314,2678
2502,134.33,2315,2679
2503,134.33,2315,4140
2504,117.04,2316,2680
2505,117.04,2316,5472
2506,300.0,2317,2681
2507,300.0,2317,4169
2508,156.33,2318,2684
2509,111.3,2319,2685
2510,111.3,2319,3103
2511,103.57,2320,2687
2512,41.43,2321,2688
2513,93.7,2322,2689
2514,110.1,2323,2690
2515,110.1,2323,6496
2516,57.5,2324,2691
2517,203.85,2325,2692
2518,250.0,2326,2693
2519,250.0,2326,3771
2520,250.0,2326,4848
2521,78.6,2327,2694
2522,78.6,2327,4893
2523,103.14,2328,2695
2524,82.13,2329,2696
2525,82.13,2329,3207
2526,212.1,2330,2697
2527,130.15,2331,2698
2528,99.48,2332,2701
2529,186.67,2333,2702
2530,19.15,2334,2703
2531,108.2,2335,2704
2532,140.2,2336,2705
2533,233.1,2337,2706
2534,231.0,2338,2707
2535,119.87,2339,2708
2536,141.67,2340,2709
2537,117.28,2341,2711
2538,132.05,2342,2712
2539,132.05,2342,3280
2540,114.36,2343,2714
2541,108.08,2344,2716
2542,105.52,2345,2718
2543,127.79,2346,2719
2544,198.5,2347,2722
2545,101.25,2348,2723
2546,216.9,2349,2724
2547,261.0,2350,2725
2548,126.86,2351,2726
2549,150.17,2352,2728
2550,100.63,2353,2729
2551,100.63,2353,6367
2552,75.56,2354,2730
2553,121.2,2355,2731
2554,121.2,2355,5634
2555,162.35,2356,2732
2556,162.35,2356,4506
2557,65.45,2357,2733
2558,65.45,2357,2766
2559,110.99,2358,2739
2560,199.8,2359,2740
2561,83.78,2360,2741
2562,139.24,2361,2742
2563,279.2,2362,2743
2564,122.5,2363,2744
2565,122.5,2363,4312
2566,145.61,2364,2745
2567,186.4,2365,2746
2568,104.63,2366,2747
2569,113.05,2367,2748
2570,113.05,2367,3272
2571,126.48,2368,2753
2572,126.48,2368,6123
2573,41.0,2369,2754
2574,78.08,2370,2755
2575,114.8,2371,2756
2576,75.82,2372,2758
2577,151.4,2373,2759
2578,120.67,2374,2760
2579,92.66,2375,2761
2580,106.7,2376,2762
2581,140.05,2377,2763
2582,64.68,2378,2764
2583,89.59,2379,2765
2584,59.32,2380,2768
2585,146.59,2381,2769
2586,88.38,2382,2770
2587,88.38,2382,6553
2588,121.21,2383,2771
2589,94.59,2384,2774
2590,71.73,2385,2777
2591,83.87,2386,2778
2592,179.3,2387,2779
2593,139.34,2388,2781
2594,139.34,2388,5071
2595,82.72,2389,2782
2596,76.81,2390,2783
2597,76.81,2390,4109
2598,102.3,2391,2787
2599,102.3,2391,6065
2600,74.83,2392,2789
2601,135.8,2393,2791
2602,135.8,2393,5898
2603,186.33,2394,2792
2604,153.67,2395,2793
2605,127.37,2396,2794
2606,105.28,2397,2795
2607,67.26,2398,2797
2608,67.26,2398,3999
2609,117.41,2399,2798
2610,120.55,2400,2800
2611,178.0,2401,2801
2612,178.0,2401,3791
2613,116.03,2402,2802
2614,194.4,2403,2805
2615,194.4,2403,6055
2616,76.22,2404,2806
2617,76.22,2404,6285
2618,143.7,2405,2807
2619,143.7,2405,3661
2620,143.7,2405,4992
2621,97.01,2406,2808
2622,93.15,2407,2809
2623,119.81,2408,2812
2624,58.88,2409,2814
2625,58.88,2409,5969
2626,103.53,2410,2815
2627,155.6,2411,2816
2628,155.6,2411,4551
2629,84.82,2412,2818
2630,84.82,2412,5846
2631,93.56,2413,2819
2632,93.56,2413,6132
2633,119.1,2414,2820
2634,119.1,2414,5149
2635,54.5,2415,2822
2636,54.5,2415,5145
2637,115.32,2416,2823
2638,115.32,2416,6517
2639,87.09,2417,2824
2640,63.37,2418,2825
2641,104.48,2419,2826
2642,109.75,2420,2827
2643,122.13,2421,2829
2644,142.63,2422,2832
2645,110.59,2423,2835
2646,147.56,2424,2836
2647,67.83,2425,2837
2648,67.83,2425,2978
2649,67.52,2426,2838
2650,91.45,2427,2839
2651,45.33,2428,2840
2652,79.75,2429,2841
2653,79.75,2429,6071
2654,106.35,2430,2842
2655,56.25,2431,2843
2656,65.13,2432,2844
2657,128.33,2433,2846
2658,128.33,2433,6436
2659,112.72,2434,2847
2660,144.8,2435,2848
2661,144.8,2435,3009
2662,144.8,2435,4768
2663,125.2,2436,2849
2664,188.5,2437,2850
2665,146.2,2438,2851
2666,146.2,2438,4055
2667,146.2,2438,4462
2668,146.2,2438,4864
2669,146.2,2438,5829
2670,81.6,2439,2853
2671,81.6,2439,4103
2672,81.6,2439,4702
2673,88.35,2440,2856
2674,109.2,2441,2857
2675,77.85,2442,2858
2676,134.62,2443,2859
2677,61.75,2444,2860
2678,88.43,2445,2861
2679,113.33,2446,2862
2680,113.33,2446,2929
2681,113.33,2446,4610
2682,158.86,2447,2863
2683,103.22,2448,2864
2684,60.83,2449,2866
2685,132.67,2450,2867
2686,132.67,2450,6354
2687,61.68,2451,2868
2688,116.28,2452,2869
2689,89.78,2453,2870
2690,89.78,2453,4091
2691,96.67,2454,2871
2692,96.67,2454,3740
2693,106.74,2455,2873
2694,101.78,2456,2874
2695,90.08,2457,2875
2696,58.41,2458,2876
2697,75.05,2459,2877
2698,146.96,2460,2878
2699,146.96,2460,5293
2700,165.6,2461,2879
2701,165.6,2461,3067
2702,165.6,2461,6094
2703,165.6,2461,6271
2704,173.0,2462,2880
2705,173.0,2462,3544
2706,173.0,2462,3691
2707,173.0,2462,4894
2708,173.0,2462,5584
2709,93.94,2463,2881
2710,83.93,2464,2882
2711,225.0,2465,2883
2712,225.0,2465,3493
2713,74.29,2466,2884
2714,108.42,2467,2886
2715,68.66,2468,2887
2716,134.78,2469,2888
2717,134.78,2469,5113
2718,154.33,2470,2889
2719,154.33,2470,2930
2720,154.33,2470,5798
2721,82.87,2471,2890
2722,117.1,2472,2891
2723,117.1,2472,5745
2724,125.99,2473,2894
2725,191.35,2474,2895
2726,49.5,2475,2896
2727,49.5,2475,3964
2728,199.33,2476,2897
2729,122.04,2477,2898
2730,90.68,2478,2899
2731,68.8,2479,2900
2732,68.8,2479,3172
2733,68.8,2479,5987
2734,102.39,2480,2901
2735,127.5,2481,2904
2736,127.5,2481,3109
2737,127.5,2481,4483
2738,127.5,2481,6043
2739,127.5,2481,6183
2740,127.5,2481,6533
2741,77.55,2482,2905
2742,57.73,2483,2906
2743,152.98,2484,2907
2744,127.2,2485,2908
2745,127.2,2485,5757
2746,131.57,2486,2909
2747,116.45,2487,2912
2748,116.45,2487,3456
2749,116.45,2487,4570
2750,155.76,2488,2913
2751,160.16,2489,2914
2752,76.78,2490,2916
2753,170.63,2491,2917
2754,170.63,2491,3929
2755,170.63,2491,6404
2756,74.61,2492,2919
2757,153.3,2493,2921
2758,153.3,2493,3821
2759,153.3,2493,4249
2760,124.16,2494,2923
2761,110.13,2495,2924
2762,107.5,2496,2927
2763,119.77,2497,2931
2764,69.7,2498,2933
2765,122.76,2499,2934
2766,122.76,2499,5935
2767,134.17,2500,2935
2768,228.8,2501,2936
2769,96.94,2502,2937
2770,117.5,2503,2938
2771,117.5,2503,4833
2772,123.98,2504,2940
2773,123.98,2504,4685
2774,89.55,2505,2941
2775,89.55,2505,4707
2776,216.0,2506,2943
2777,216.0,2506,3662
2778,216.0,2506,4960
2779,86.78,2507,2945
2780,86.78,2507,5261
2781,65.1,2508,2946
2782,64.15,2509,2947
2783,128.35,2510,2948
2784,94.67,2511,2949
2785,83.12,2512,2950
2786,110.77,2513,2951
2787,110.77,2513,5521
2788,67.76,2514,2953
2789,67.76,2514,4834
2790,229.46,2515,2954
2791,56.16,2516,2958
2792,241.0,2517,2959
2793,78.45,2518,2961
2794,111.15,2519,2963
2795,111.15,2519,5023
2796,180.9,2520,2964
2797,180.9,2520,5263
2798,81.75,2521,2965
2799,136.1,2522,2968
2800,141.84,2523,2970
2801,69.49,2524,2971
2802,183.67,2525,2972
2803,183.67,2525,4015
2804,97.41,2526,2973
2805,97.41,2526,4818
2806,137.16,2527,2974
2807,148.04,2528,2975
2808,100.47,2529,2977
2809,100.47,2529,4321
2810,57.92,2530,2979
2811,102.28,2531,2980
2812,111.33,2532,2982
2813,111.33,2532,4410
2814,111.33,2532,4832
2815,154.4,2533,2983
2816,154.4,2533,6008
2817,138.5,2534,2984
2818,138.5,2534,4653
2819,138.5,2534,6160
2820,92.5,2535,2985
2821,92.5,2535,3581
2822,92.5,2535,4794
2823,165.06,2536,2986
2824,107.29,2537,2987
2825,121.01,2538,2989
2826,82.69,2539,2990
2827,66.13,2540,2991
2828,66.13,2540,4134
2829,74.4,2541,2992
2830,146.5,2542,2993
2831,146.5,2542,5214
2832,89.7,2543,2994
2833,68.65,2544,2995
2834,86.07,2545,2997
2835,185.2,2546,2998
2836,144.67,2547,2999
2837,197.12,2548,3000
2838,73.42,2549,3001
2839,150.11,2550,3002
2840,143.28,2551,3003
2841,143.28,2551,5638
2842,97.58,2552,3004
2843,56.94,2553,3005
2844,208.93,2554,3006
2845,112.32,2555,3007
2846,196.0,2556,3008
2847,196.0,2556,3460
2848,196.0,2556,3750
2849,196.0,2556,3895
2850,96.78,2557,3010
2851,96.78,2557,4498
2852,70.72,2558,3012
2853,148.28,2559,3013
2854,148.28,2559,4481
2855,138.14,2560,3014
2856,92.03,2561,3015
2857,67.58,2562,3017
2858,70.04,2563,3018
2859,108.99,2564,3019
2860,106.95,2565,3020
2861,195.75,2566,3021
2862,106.54,2567,3022
2863,106.54,2567,6214
2864,82.73,2568,3023
2865,106.38,2569,3024
2866,135.01,2570,3025
2867,196.46,2571,3026
2868,51.71,2572,3028
2869,203.76,2573,3029
2870,133.33,2574,3030
2871,133.33,2574,4405
2872,133.33,2574,5976
2873,77.2,2575,3031
2874,145.98,2576,3032
2875,139.28,2577,3033
2876,86.3,2578,3034
2877,74.64,2579,3035
2878,84.3,2580,3036
2879,129.54,2581,3037
2880,77.57,2582,3038
2881,104.14,2583,3039
2882,75.66,2584,3040
2883,75.66,2584,4639
2884,96.88,2585,3041
2885,65.83,2586,3042
2886,65.83,2586,5015
2887,65.83,2586,6000
2888,152.99,2587,3045
2889,64.67,2588,3046
2890,64.67,2588,6289
2891,127.94,2589,3047
2892,92.6,2590,3048
2893,46.66,2591,3049
2894,163.63,2592,3050
2895,163.63,2592,3648
2896,163.63,2592,5313
2897,163.63,2592,5466
2898,152.84,2593,3054
2899,55.8,2594,3055
2900,55.8,2594,3717
2901,164.5,2595,3056
2902,103.15,2596,3057
2903,132.88,2597,3059
2904,61.41,2598,3061
2905,124.67,2599,3062
2906,124.67,2599,5000
2907,124.67,2599,5786
2908,128.69,2600,3063
2909,87.99,2601,3064
2910,124.65,2602,3065
2911,107.78,2603,3066
2912,213.1,2604,3068
2913,72.38,2605,3069
2914,72.38,2605,3800
2915,110.19,2606,3070
2916,133.5,2607,3071
2917,133.5,2607,3623
2918,133.5,2607,5314
2919,167.2,2608,3072
2920,167.2,2608,4421
2921,59.6,2609,3074
2922,47.0,2610,3076
2923,117.64,2611,3077
2924,110.37,2612,3078
2925,131.35,2613,3079
2926,131.35,2613,4490
2927,87.7,2614,3080
2928,130.66,2615,3081
2929,140.1,2616,3082
2930,62.38,2617,3085
2931,78.17,2618,3086
2932,180.25,2619,3087
2933,59.0,2620,3089
2934,59.0,2620,5016
2935,46.9,2621,3090
2936,74.67,2622,3091
2937,74.67,2622,5049
2938,92.08,2623,3092
2939,145.25,2624,3093
2940,40.5,2625,3095
2941,110.93,2626,3097
2942,80.26,2627,3098
2943,80.26,2627,5488
2944,188.88,2628,3099
2945,87.72,2629,3101
2946,87.72,2629,5628
2947,91.13,2630,3102
2948,91.13,2630,6456
2949,90.96,2631,3104
2950,106.3,2632,3105
2951,173.25,2633,3106
2952,173.25,2633,3228
2953,66.42,2634,3108
2954,182.83,2635,3110
2955,91.29,2636,3112
2956,147.6,2637,3113
2957,147.6,2637,3446
2958,107.42,2638,3114
2959,107.42,2638,6351
2960,156.8,2639,3115
2961,162.01,2640,3116
2962,105.7,2641,3119
2963,80.4,2642,3120
2964,254.5,2643,3121
2965,184.26,2644,3122
2966,111.42,2645,3123
2967,100.51,2646,3124
2968,146.92,2647,3125
2969,146.92,2647,4897
2970,161.78,2648,3127
2971,71.52,2649,3128
2972,72.8,2650,3129
2973,72.8,2650,3329
2974,186.52,2651,3131
2975,224.0,2652,3134
2976,224.0,2652,4549
2977,119.16,2653,3136
2978,119.16,2653,5391
2979,105.62,2654,3137
2980,64.37,2655,3139
2981,64.37,2655,4352
2982,61.52,2656,3140
2983,185.6,2657,3144
2984,151.33,2658,3145
2985,102.74,2659,3146
2986,65.96,2660,3147
2987,57.75,2661,3149
2988,57.75,2661,6463
2989,184.5,2662,3150
2990,184.5,2662,3707
2991,184.5,2662,5592
2992,189.9,2663,3151
2993,189.9,2663,6464
2994,101.13,2664,3152
2995,101.13,2664,4396
2996,142.64,2665,3155
2997,70.73,2666,3156
2998,54.05,2667,3157
2999,92.58,2668,3158
3000,92.58,2668,4308
3001,231.78,2669,3161
3002,113.5,2670,3162
3003,113.5,2670,5017
3004,118.33,2671,3164
3005,153.23,2672,3165
3006,54.46,2673,3166
3007,54.46,2673,3312
3008,104.32,2674,3167
3009,196.07,2675,3168
3010,76.14,2676,3169
3011,95.36,2677,3170
3012,129.87,2678,3174
3013,142.65,2679,3175
3014,155.8,2680,3176
3015,63.33,2681,3177
3016,152.7,2682,3178
3017,154.8,2683,3179
3018,109.7,2684,3180
3019,117.37,2685,3181
3020,130.2,2686,3182
3021,130.2,2686,5589
3022,119.2,2687,3183
3023,119.2,2687,3353
3024,126.1,2688,3184
3025,96.26,2689,3186
3026,129.95,2690,3187
3027,85.07,2691,3188
3028,181.19,2692,3190
3029,69.57,2693,3191
3030,91.59,2694,3192
3031,125.12,2695,3193
3032,169.52,2696,3195
3033,166.6,2697,3196
3034,120.95,2698,3197
3035,86.43,2699,3198
3036,86.43,2699,5721
3037,167.22,2700,3199
3038,153.62,2701,3202
3039,153.62,2701,5525
3040,111.31,2702,3203
3041,97.6,2703,3204
3042,97.6,2703,6374
3043,170.9,2704,3211
3044,105.33,2705,3212
3045,71.55,2706,3213
3046,26.35,2707,3214
3047,140.43,2708,3215
3048,134.55,2709,3216
3049,66.5,2710,3217
3050,66.5,2710,3365
3051,73.56,2711,3218
3052,75.92,2712,3219
3053,147.46,2713,3220
3054,176.95,2714,3221
3055,161.5,2715,3223
3056,161.5,2715,3262
3057,161.5,2715,3934
3058,161.5,2715,6378
3059,49.68,2716,3224
3060,115.25,2717,3225
3061,129.1,2718,3227
3062,128.85,2719,3229
3063,137.67,2720,3231
3064,137.67,2720,4124
3065,137.67,2720,5706
3066,137.67,2720,6330
3067,155.57,2721,3232
3068,102.43,2722,3233
3069,116.26,2723,3235
3070,103.44,2724,3236
3071,189.49,2725,3237
3072,275.0,2726,3238
3073,73.45,2727,3239
3074,84.9,2728,3241
3075,84.9,2728,3802
3076,114.57,2729,3242
3077,114.57,2729,3301
3078,87.27,2730,3244
3079,151.5,2731,3245
3080,151.5,2731,5732
3081,99.14,2732,3246
3082,65.55,2733,3247
3083,70.75,2734,3248
3084,62.54,2735,3249
3085,97.85,2736,3250
3086,113.57,2737,3254
3087,91.83,2738,3255
3088,101.86,2739,3258
3089,94.05,2740,3259
3090,94.05,2740,3902
3091,77.62,2741,3261
3092,77.62,2741,6392
3093,148.39,2742,3263
3094,96.48,2743,3264
3095,104.21,2744,3265
3096,74.23,2745,3267
3097,122.48,2746,3268
3098,63.55,2747,3270
3099,161.88,2748,3274
3100,110.09,2749,3275
3101,80.67,2750,3276
3102,80.67,2750,6483
3103,82.8,2751,3277
3104,87.05,2752,3279
3105,109.87,2753,3281
3106,127.4,2754,3282
3107,109.37,2755,3283
3108,126.6,2756,3284
3109,176.33,2757,3285
3110,176.33,2757,5790
3111,84.14,2758,3286
3112,65.02,2759,3287
3113,61.53,2760,3289
3114,99.28,2761,3290
3115,99.28,2761,5905
3116,97.56,2762,3291
3117,151.59,2763,3292
3118,113.96,2764,3294
3119,102.72,2765,3295
3120,123.2,2766,3296
3121,123.2,2766,4602
3122,157.67,2767,3297
3123,157.67,2767,5733
3124,106.24,2768,3298
3125,121.72,2769,3300
3126,87.31,2770,3302
3127,95.88,2771,3303
3128,95.88,2771,4946
3129,165.67,2772,3304
3130,165.67,2772,4369
3131,78.35,2773,3305
3132,150.8,2774,3306
3133,192.0,2775,3307
3134,192.0,2775,6308
3135,164.25,2776,3309
3136,164.25,2776,5833
3137,116.38,2777,3310
3138,71.25,2778,3311
3139,71.25,2778,5977
3140,48.5,2779,3313
3141,85.59,2780,3314
3142,99.2,2781,3315
3143,99.2,2781,4197
3144,187.11,2782,3316
3145,35.0,2783,3317
3146,35.0,2783,6079
3147,149.77,2784,3318
3148,67.85,2785,3319
3149,84.39,2786,3320
3150,68.42,2787,3321
3151,103.36,2788,3322
3152,156.45,2789,3323
3153,61.25,2790,3326
3154,121.6,2791,3327
3155,184.33,2792,3328
3156,100.73,2793,3330
3157,100.73,2793,4499
3158,100.73,2793,4973
3159,117.91,2794,3331
3160,65.66,2795,3332
3161,65.66,2795,5418
3162,116.95,2796,3333
3163,116.95,2796,3394
3164,108.65,2797,3334
3165,75.86,2798,3335
3166,68.47,2799,3336
3167,68.47,2799,3796
3168,74.54,2800,3337
3169,119.33,2801,3338
3170,119.33,2801,4996
3171,118.76,2802,3342
3172,83.85,2803,3344
3173,67.68,2804,3345
3174,146.67,2805,3346
3175,48.33,2806,3347
3176,179.1,2807,3348
3177,60.4,2808,3349
3178,225.4,2809,3350
3179,100.08,2810,3351
3180,100.08,2810,4557
3181,99.63,2811,3352
3182,173.67,2812,3354
3183,48.67,2813,3355
3184,92.33,2814,3356
3185,235.33,2815,3358
3186,80.47,2816,3361
3187,80.47,2816,4251
3188,108.57,2817,3363
3189,108.57,2817,5286
3190,51.28,2818,3364
3191,166.7,2819,3366
3192,201.25,2820,3368
3193,119.07,2821,3369
3194,119.07,2821,4989
3195,94.49,2822,3370
3196,120.47,2823,3371
3197,88.22,2824,3372
3198,81.07,2825,3373
3199,136.18,2826,3374
3200,56.98,2827,3375
3201,157.25,2828,3376
3202,157.25,2828,5028
3203,157.25,2828,5667
3204,71.2,2829,3379
3205,71.2,2829,4002
3206,71.2,2829,6190
3207,155.2,2830,3380
3208,86.47,2831,3382
3209,73.87,2832,3385
3210,215.5,2833,3386
3211,86.72,2834,3388
3212,72.47,2835,3389
3213,198.68,2836,3390
3214,142.56,2837,3391
3215,102.73,2838,3393
3216,99.88,2839,3395
3217,98.64,2840,3396
3218,129.15,2841,3397
3219,142.5,2842,3398
3220,142.5,2842,4079
3221,234.71,2843,3400
3222,64.72,2844,3402
3223,110.53,2845,3403
3224,103.89,2846,3405
3225,117.42,2847,3407
3226,60.97,2848,3408
3227,156.3,2849,3409
3228,87.71,2850,3410
3229,79.4,2851,3411
3230,97.5,2852,3412
3231,89.76,2853,3413
3232,89.76,2853,3545
3233,116.25,2854,3415
3234,133.95,2855,3416
3235,133.95,2855,5415
3236,149.88,2856,3417
3237,112.79,2857,3418
3238,80.61,2858,3419
3239,202.05,2859,3420
3240,87.63,2860,3421
3241,230.0,2861,3422
3242,96.99,2862,3423
3243,109.73,2863,3424
3244,72.2,2864,3427
3245,72.2,2864,6309
3246,85.35,2865,3428
3247,144.45,2866,3429
3248,144.45,2866,4385
3249,144.45,2866,6019
3250,153.6,2867,3430
3251,120.65,2868,3431
3252,86.61,2869,3432
3253,101.35,2870,3433
3254,113.55,2871,3434
3255,94.78,2872,3435
3256,94.78,2872,5551
3257,68.55,2873,3436
3258,68.55,2873,6224
3259,176.34,2874,3437
3260,168.63,2875,3439
3261,168.63,2875,3637
3262,98.13,2876,3441
3263,245.0,2877,3442
3264,126.67,2878,3443
3265,77.04,2879,3444
3266,137.4,2880,3445
3267,148.38,2881,3447
3268,63.2,2882,3448
3269,100.87,2883,3449
3270,100.87,2883,4132
3271,125.38,2884,3452
3272,125.38,2884,6067
3273,189.75,2885,3454
3274,114.28,2886,3455
3275,71.28,2887,3459
3276,103.4,2888,3461
3277,159.23,2889,3462
3278,76.29,2890,3463
3279,134.16,2891,3464
3280,105.26,2892,3465
3281,63.46,2893,3467
3282,184.52,2894,3469
3283,73.8,2895,3470
3284,73.8,2895,3946
3285,73.8,2895,6073
3286,85.55,2896,3471
3287,236.52,2897,3472
3288,122.63,2898,3473
3289,94.18,2899,3474
3290,73.81,2900,3477
3291,73.81,2900,5359
3292,130.13,2901,3478
3293,140.27,2902,3479
3294,87.48,2903,3480
3295,142.43,2904,3482
3296,157.6,2905,3483
3297,95.17,2906,3484
3298,101.72,2907,3485
3299,50.33,2908,3486
